order_id,customer_id,product_id,quantity,unit_price,total_amount,status,currency,order_date,shipped_at,delivered_at,_source,_loaded_at
O00536,C00328,P00570,5,1341.2235,6706.1175,delivered,VND,2024-05-05T00:00:00+00:00,2024-05-09T00:00:00+00:00,2024-05-17T00:00:00+00:00,oms,2024-05-17T01:00:00+00:00
O00537,C00166,P00828,7,1456.3155,10194.2085,shipped,VND,2024-01-21T00:00:00+00:00,2024-01-26T00:00:00+00:00,2024-02-01T00:00:00+00:00,shopify,2024-02-01T01:00:00+00:00
O00538,C00592,P00831,8,3059.9521,24479.6168,cancelled,VND,2024-04-29T00:00:00+00:00,2024-05-01T00:00:00+00:00,2024-05-09T00:00:00+00:00,shopify,2024-05-09T01:00:00+00:00
O00539,C00003,P00192,10,879.9095,8799.095,shipped,VND,2024-03-12T00:00:00+00:00,2024-03-14T00:00:00+00:00,2024-03-15T00:00:00+00:00,oms,2024-03-15T01:00:00+00:00
O00540,C00683,P00923,10,2347.87,23478.7,paid,VND,2025-06-23T00:00:00+00:00,2025-06-27T00:00:00+00:00,2025-06-29T00:00:00+00:00,shopify,2025-06-29T01:00:00+00:00
O00541,C00725,P00917,6,699.9941,4199.9646,paid,VND,2025-07-25T00:00:00+00:00,2025-07-30T00:00:00+00:00,2025-08-03T00:00:00+00:00,oms,2025-08-03T01:00:00+00:00
O00542,C00029,P00832,2,682.2343,1364.4686,cancelled,VND,2025-01-08T00:00:00+00:00,2025-01-12T00:00:00+00:00,2025-01-13T00:00:00+00:00,oms,2025-01-13T01:00:00+00:00
O00543,C00178,P00039,1,1333.9047,1333.9047,delivered,VND,2025-07-21T00:00:00+00:00,2025-07-25T00:00:00+00:00,2025-08-04T00:00:00+00:00,shopify,2025-08-04T01:00:00+00:00
O00544,C00358,P00701,4,3469.6649,13878.6596,shipped,VND,2025-01-16T00:00:00+00:00,2025-01-22T00:00:00+00:00,2025-01-31T00:00:00+00:00,oms,2025-01-31T01:00:00+00:00
O00545,C00243,P00653,9,1977.7854,17800.0686,paid,VND,2024-03-03T00:00:00+00:00,2024-03-10T00:00:00+00:00,2024-03-11T00:00:00+00:00,oms,2024-03-11T01:00:00+00:00
O00546,C00285,P00310,4,4613.4979,18453.9916,cancelled,VND,2025-10-22T00:00:00+00:00,2025-10-23T00:00:00+00:00,2025-11-02T00:00:00+00:00,shopify,2025-11-02T01:00:00+00:00
O00547,C00113,P00472,2,1740.9685,3481.937,pending,VND,2024-06-15T00:00:00+00:00,2024-06-17T00:00:00+00:00,2024-06-27T00:00:00+00:00,oms,2024-06-27T01:00:00+00:00
O00548,C00798,P00153,10,845.7256,8457.256,pending,VND,2025-08-23T00:00:00+00:00,2025-08-29T00:00:00+00:00,2025-09-04T00:00:00+00:00,oms,2025-09-04T01:00:00+00:00
O00549,C00311,P00204,8,1393.1491,11145.1928,cancelled,VND,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,2025-06-10T00:00:00+00:00,oms,2025-06-10T01:00:00+00:00
O00550,C00934,P00006,10,2083.7662,20837.662,cancelled,VND,2025-04-26T00:00:00+00:00,2025-04-27T00:00:00+00:00,2025-05-01T00:00:00+00:00,shopify,2025-05-01T01:00:00+00:00
O00551,C00096,P00624,2,734.4684,1468.9368,paid,VND,2024-02-19T00:00:00+00:00,2024-02-25T00:00:00+00:00,2024-02-28T00:00:00+00:00,oms,2024-02-28T01:00:00+00:00
O00552,C00213,P00162,2,4334.9871,8669.9742,paid,VND,2025-04-16T00:00:00+00:00,2025-04-20T00:00:00+00:00,2025-04-28T00:00:00+00:00,oms,2025-04-28T01:00:00+00:00
O00553,C00118,P00621,2,588.5101,1177.0202,paid,VND,2025-01-26T00:00:00+00:00,2025-01-30T00:00:00+00:00,2025-02-01T00:00:00+00:00,oms,2025-02-01T01:00:00+00:00
O00554,C00043,P00124,10,3611.1367,36111.367,cancelled,VND,2025-04-02T00:00:00+00:00,2025-04-04T00:00:00+00:00,2025-04-10T00:00:00+00:00,shopify,2025-04-10T01:00:00+00:00
O00555,C00955,P00255,4,4628.1601,18512.6404,cancelled,VND,2024-08-07T00:00:00+00:00,2024-08-08T00:00:00+00:00,2024-08-13T00:00:00+00:00,oms,2024-08-13T01:00:00+00:00
O00556,C00442,P00390,6,1049.9255,6299.553,delivered,VND,2024-01-14T00:00:00+00:00,2024-01-20T00:00:00+00:00,2024-01-23T00:00:00+00:00,shopify,2024-01-23T01:00:00+00:00
O00557,C00796,P00534,2,756.6626,1513.3252,pending,VND,2024-10-15T00:00:00+00:00,2024-10-17T00:00:00+00:00,2024-10-19T00:00:00+00:00,shopify,2024-10-19T01:00:00+00:00
O00558,C00024,P00809,9,3418.3782,30765.4038,shipped,VND,2025-10-02T00:00:00+00:00,2025-10-07T00:00:00+00:00,2025-10-10T00:00:00+00:00,oms,2025-10-10T01:00:00+00:00
O00559,C00591,P00681,6,4910.0994,29460.5964,delivered,VND,2024-06-02T00:00:00+00:00,2024-06-07T00:00:00+00:00,2024-06-12T00:00:00+00:00,oms,2024-06-12T01:00:00+00:00
O00560,C00018,P00861,10,976.3329,9763.329,pending,VND,2025-01-10T00:00:00+00:00,2025-01-13T00:00:00+00:00,2025-01-20T00:00:00+00:00,oms,2025-01-20T01:00:00+00:00
O00561,C00825,P00954,4,3581.2099,14324.8396,paid,VND,2025-08-05T00:00:00+00:00,2025-08-10T00:00:00+00:00,2025-08-16T00:00:00+00:00,shopify,2025-08-16T01:00:00+00:00
O00562,C00844,P00018,2,1152.0276,2304.0552,shipped,VND,2025-04-09T00:00:00+00:00,2025-04-10T00:00:00+00:00,2025-04-13T00:00:00+00:00,oms,2025-04-13T01:00:00+00:00
O00563,C00435,P00958,6,2752.9779,16517.8674,shipped,VND,2025-07-06T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-16T00:00:00+00:00,oms,2025-07-16T01:00:00+00:00
O00564,C00218,P00867,1,1304.1928,1304.1928,pending,VND,2024-03-17T00:00:00+00:00,2024-03-23T00:00:00+00:00,2024-03-26T00:00:00+00:00,oms,2024-03-26T01:00:00+00:00
O00565,C00494,P00953,1,2118.0743,2118.0743,delivered,VND,2025-01-05T00:00:00+00:00,2025-01-10T00:00:00+00:00,2025-01-13T00:00:00+00:00,oms,2025-01-13T01:00:00+00:00
O00566,C00571,P00507,5,310.9417,1554.7085,delivered,VND,2025-09-05T00:00:00+00:00,2025-09-10T00:00:00+00:00,2025-09-11T00:00:00+00:00,oms,2025-09-11T01:00:00+00:00
O00567,C00442,P00437,10,121.6782,1216.782,shipped,VND,2024-08-21T00:00:00+00:00,2024-08-23T00:00:00+00:00,2024-08-26T00:00:00+00:00,oms,2024-08-26T01:00:00+00:00
O00568,C00351,P00328,5,4765.0432,23825.216,paid,VND,2024-06-11T00:00:00+00:00,2024-06-18T00:00:00+00:00,2024-06-19T00:00:00+00:00,shopify,2024-06-19T01:00:00+00:00
O00569,C00034,P00256,1,632.2265,632.2265,delivered,VND,2025-09-22T00:00:00+00:00,2025-09-25T00:00:00+00:00,2025-10-02T00:00:00+00:00,shopify,2025-10-02T01:00:00+00:00
O00570,C00378,P00434,5,3118.303,15591.515,shipped,VND,2025-01-14T00:00:00+00:00,2025-01-18T00:00:00+00:00,2025-01-28T00:00:00+00:00,shopify,2025-01-28T01:00:00+00:00
O00571,C00292,P00436,3,4729.3931,14188.1793,paid,VND,2024-09-14T00:00:00+00:00,2024-09-18T00:00:00+00:00,2024-09-20T00:00:00+00:00,shopify,2024-09-20T01:00:00+00:00
O00572,C00473,P00445,1,561.6956,561.6956,cancelled,VND,2025-07-22T00:00:00+00:00,2025-07-23T00:00:00+00:00,2025-07-25T00:00:00+00:00,oms,2025-07-25T01:00:00+00:00
O00573,C00040,P00213,1,4032.4228,4032.4228,pending,VND,2025-02-26T00:00:00+00:00,2025-03-03T00:00:00+00:00,2025-03-07T00:00:00+00:00,shopify,2025-03-07T01:00:00+00:00
O00574,C00409,P00283,2,2450.0312,4900.0624,cancelled,VND,2025-03-09T00:00:00+00:00,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,oms,2025-03-15T01:00:00+00:00
O00575,C00530,P00100,6,2244.3284,13465.9704,pending,VND,2024-05-31T00:00:00+00:00,2024-06-05T00:00:00+00:00,2024-06-06T00:00:00+00:00,shopify,2024-06-06T01:00:00+00:00
O00576,C00722,P00063,8,431.3306,3450.6448,delivered,VND,2025-06-04T00:00:00+00:00,2025-06-05T00:00:00+00:00,2025-06-12T00:00:00+00:00,oms,2025-06-12T01:00:00+00:00
O00577,C00253,P00056,8,3565.98,28527.84,shipped,VND,2024-12-06T00:00:00+00:00,2024-12-07T00:00:00+00:00,2024-12-08T00:00:00+00:00,shopify,2024-12-08T01:00:00+00:00
O00578,C00994,P00544,5,2465.2453,12326.2265,paid,VND,2024-07-23T00:00:00+00:00,2024-07-30T00:00:00+00:00,2024-08-06T00:00:00+00:00,oms,2024-08-06T01:00:00+00:00
O00579,C00721,P00202,1,96.9738,96.9738,cancelled,VND,2025-03-21T00:00:00+00:00,2025-03-23T00:00:00+00:00,2025-03-29T00:00:00+00:00,shopify,2025-03-29T01:00:00+00:00
O00580,C00458,P00437,7,2984.8398,20893.8786,pending,VND,2025-05-23T00:00:00+00:00,2025-05-24T00:00:00+00:00,2025-05-28T00:00:00+00:00,oms,2025-05-28T01:00:00+00:00
O00581,C00342,P00204,4,3038.7438,12154.9752,shipped,VND,2024-06-09T00:00:00+00:00,2024-06-16T00:00:00+00:00,2024-06-24T00:00:00+00:00,shopify,2024-06-24T01:00:00+00:00
O00582,C00911,P00404,7,4117.7334,28824.1338,pending,VND,2024-03-21T00:00:00+00:00,2024-03-24T00:00:00+00:00,2024-04-03T00:00:00+00:00,oms,2024-04-03T01:00:00+00:00
O00583,C00851,P00142,8,104.7132,837.7056,delivered,VND,2024-02-28T00:00:00+00:00,2024-03-02T00:00:00+00:00,2024-03-09T00:00:00+00:00,shopify,2024-03-09T01:00:00+00:00
O00584,C00103,P00319,6,3137.9199,18827.5194,pending,VND,2024-01-26T00:00:00+00:00,2024-02-02T00:00:00+00:00,2024-02-04T00:00:00+00:00,oms,2024-02-04T01:00:00+00:00
O00585,C00458,P00603,8,3336.0173,26688.1384,pending,VND,2024-05-07T00:00:00+00:00,2024-05-10T00:00:00+00:00,2024-05-11T00:00:00+00:00,shopify,2024-05-11T01:00:00+00:00
O00586,C00600,P00242,9,3843.6808,34593.1272,shipped,VND,2025-07-19T00:00:00+00:00,2025-07-20T00:00:00+00:00,2025-07-30T00:00:00+00:00,oms,2025-07-30T01:00:00+00:00
O00587,C00323,P00256,2,1590.1629,3180.3258,cancelled,VND,2024-06-25T00:00:00+00:00,2024-06-26T00:00:00+00:00,2024-07-01T00:00:00+00:00,oms,2024-07-01T01:00:00+00:00
O00588,C00828,P00604,5,3236.4545,16182.2725,delivered,VND,2025-09-04T00:00:00+00:00,2025-09-11T00:00:00+00:00,2025-09-19T00:00:00+00:00,shopify,2025-09-19T01:00:00+00:00
O00589,C00655,P00230,2,1001.3323,2002.6646,delivered,VND,2025-08-27T00:00:00+00:00,2025-08-31T00:00:00+00:00,2025-09-02T00:00:00+00:00,shopify,2025-09-02T01:00:00+00:00
O00590,C00618,P00570,5,519.2565,2596.2825,paid,VND,2025-01-26T00:00:00+00:00,2025-01-27T00:00:00+00:00,2025-01-30T00:00:00+00:00,shopify,2025-01-30T01:00:00+00:00
O00591,C00294,P00976,1,2430.2568,2430.2568,paid,VND,2025-08-07T00:00:00+00:00,2025-08-10T00:00:00+00:00,2025-08-14T00:00:00+00:00,oms,2025-08-14T01:00:00+00:00
O00592,C00781,P00331,7,923.2465,6462.7255,cancelled,VND,2025-06-11T00:00:00+00:00,2025-06-17T00:00:00+00:00,2025-06-27T00:00:00+00:00,shopify,2025-06-27T01:00:00+00:00
O00593,C00597,P00583,2,4978.3961,9956.7922,pending,VND,2025-04-01T00:00:00+00:00,2025-04-08T00:00:00+00:00,2025-04-09T00:00:00+00:00,shopify,2025-04-09T01:00:00+00:00
O00594,C00170,P00905,7,4242.1264,29694.8848,paid,VND,2025-11-07T00:00:00+00:00,2025-11-09T00:00:00+00:00,2025-11-10T00:00:00+00:00,shopify,2025-11-10T01:00:00+00:00
O00595,C00053,P00528,8,4100.8705,32806.964,pending,VND,2025-07-07T00:00:00+00:00,2025-07-14T00:00:00+00:00,2025-07-17T00:00:00+00:00,oms,2025-07-17T01:00:00+00:00
O00596,C00421,P00057,3,3307.1722,9921.5166,pending,VND,2025-11-06T00:00:00+00:00,2025-11-07T00:00:00+00:00,2025-11-12T00:00:00+00:00,oms,2025-11-12T01:00:00+00:00
O00597,C00241,P00379,10,2862.0967,28620.967,delivered,VND,2025-09-01T00:00:00+00:00,2025-09-06T00:00:00+00:00,2025-09-16T00:00:00+00:00,oms,2025-09-16T01:00:00+00:00
O00598,C00919,P00115,2,4880.2964,9760.5928,cancelled,VND,2024-01-23T00:00:00+00:00,2024-01-29T00:00:00+00:00,2024-02-07T00:00:00+00:00,shopify,2024-02-07T01:00:00+00:00
O00599,C00951,P00678,9,162.3736,1461.3624,shipped,VND,2024-03-13T00:00:00+00:00,2024-03-18T00:00:00+00:00,2024-03-25T00:00:00+00:00,shopify,2024-03-25T01:00:00+00:00
O00600,C00548,P00142,3,3791.585,11374.755,cancelled,VND,2025-04-07T00:00:00+00:00,2025-04-10T00:00:00+00:00,2025-04-19T00:00:00+00:00,oms,2025-04-19T01:00:00+00:00
O00601,C00585,P00451,9,1875.2584,16877.3256,pending,VND,2024-01-12T00:00:00+00:00,2024-01-17T00:00:00+00:00,2024-01-20T00:00:00+00:00,oms,2024-01-20T01:00:00+00:00
O00602,C00266,P00554,1,2099.75,2099.75,paid,VND,2024-11-23T00:00:00+00:00,2024-11-27T00:00:00+00:00,2024-11-29T00:00:00+00:00,oms,2024-11-29T01:00:00+00:00
O00603,C00390,P00577,2,1504.7828,3009.5656,paid,VND,2025-02-16T00:00:00+00:00,2025-02-17T00:00:00+00:00,2025-02-19T00:00:00+00:00,shopify,2025-02-19T01:00:00+00:00
O00604,C00691,P00837,10,1359.3764,13593.764,cancelled,VND,2024-06-18T00:00:00+00:00,2024-06-23T00:00:00+00:00,2024-06-30T00:00:00+00:00,oms,2024-06-30T01:00:00+00:00
O00605,C00475,P00744,7,2897.194,20280.358,pending,VND,2025-11-17T00:00:00+00:00,2025-11-24T00:00:00+00:00,2025-12-02T00:00:00+00:00,shopify,2025-12-02T01:00:00+00:00
O00606,C00045,P00603,6,1154.393,6926.358,cancelled,VND,2024-04-30T00:00:00+00:00,2024-05-03T00:00:00+00:00,2024-05-05T00:00:00+00:00,shopify,2024-05-05T01:00:00+00:00
O00607,C00116,P00364,7,229.6658,1607.6606,paid,VND,2025-07-19T00:00:00+00:00,2025-07-25T00:00:00+00:00,2025-07-29T00:00:00+00:00,shopify,2025-07-29T01:00:00+00:00
O00608,C00291,P00691,9,2795.3562,25158.2058,shipped,VND,2024-12-07T00:00:00+00:00,2024-12-13T00:00:00+00:00,2024-12-20T00:00:00+00:00,oms,2024-12-20T01:00:00+00:00
O00609,C00798,P00954,8,2909.3584,23274.8672,paid,VND,2025-11-05T00:00:00+00:00,2025-11-11T00:00:00+00:00,2025-11-18T00:00:00+00:00,shopify,2025-11-18T01:00:00+00:00
O00610,C00656,P00047,10,4631.8732,46318.732,delivered,VND,2025-10-17T00:00:00+00:00,2025-10-20T00:00:00+00:00,2025-10-30T00:00:00+00:00,shopify,2025-10-30T01:00:00+00:00
O00611,C00560,P00255,5,4678.427,23392.135,delivered,VND,2025-03-15T00:00:00+00:00,2025-03-16T00:00:00+00:00,2025-03-21T00:00:00+00:00,shopify,2025-03-21T01:00:00+00:00
O00612,C00156,P00067,8,67.9601,543.6808,delivered,VND,2025-07-28T00:00:00+00:00,2025-07-31T00:00:00+00:00,2025-08-02T00:00:00+00:00,oms,2025-08-02T01:00:00+00:00
O00613,C00164,P00956,6,2904.187,17425.122,shipped,VND,2024-09-05T00:00:00+00:00,2024-09-12T00:00:00+00:00,2024-09-19T00:00:00+00:00,oms,2024-09-19T01:00:00+00:00
O00614,C00001,P00515,10,4801.1689,48011.689,delivered,VND,2024-08-15T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-27T00:00:00+00:00,oms,2024-08-27T01:00:00+00:00
O00615,C00629,P00043,7,695.9224,4871.4568,paid,VND,2024-09-21T00:00:00+00:00,2024-09-25T00:00:00+00:00,2024-10-03T00:00:00+00:00,shopify,2024-10-03T01:00:00+00:00
O00616,C00617,P00590,2,2130.323,4260.646,pending,VND,2025-09-30T00:00:00+00:00,2025-10-07T00:00:00+00:00,2025-10-09T00:00:00+00:00,shopify,2025-10-09T01:00:00+00:00
O00617,C00076,P00220,2,2936.6247,5873.2494,paid,VND,2024-09-11T00:00:00+00:00,2024-09-14T00:00:00+00:00,2024-09-24T00:00:00+00:00,oms,2024-09-24T01:00:00+00:00
O00618,C00732,P00418,2,1170.918,2341.836,pending,VND,2025-05-01T00:00:00+00:00,2025-05-07T00:00:00+00:00,2025-05-14T00:00:00+00:00,shopify,2025-05-14T01:00:00+00:00
O00619,C00192,P00255,1,4592.5697,4592.5697,pending,VND,2024-11-24T00:00:00+00:00,2024-11-29T00:00:00+00:00,2024-12-08T00:00:00+00:00,shopify,2024-12-08T01:00:00+00:00
O00620,C00341,P00799,1,4550.9487,4550.9487,delivered,VND,2025-01-03T00:00:00+00:00,2025-01-06T00:00:00+00:00,2025-01-11T00:00:00+00:00,oms,2025-01-11T01:00:00+00:00
O00621,C00269,P00128,10,495.8336,4958.336,paid,VND,2024-11-21T00:00:00+00:00,2024-11-27T00:00:00+00:00,2024-11-28T00:00:00+00:00,shopify,2024-11-28T01:00:00+00:00
O00622,C00281,P00029,10,2087.7904,20877.904,pending,VND,2024-03-05T00:00:00+00:00,2024-03-09T00:00:00+00:00,2024-03-17T00:00:00+00:00,oms,2024-03-17T01:00:00+00:00
O00623,C00717,P00265,10,2695.8183,26958.183,cancelled,VND,2025-07-13T00:00:00+00:00,2025-07-19T00:00:00+00:00,2025-07-20T00:00:00+00:00,oms,2025-07-20T01:00:00+00:00
O00624,C00888,P00411,8,4168.3064,33346.4512,pending,VND,2024-05-28T00:00:00+00:00,2024-05-29T00:00:00+00:00,2024-06-03T00:00:00+00:00,shopify,2024-06-03T01:00:00+00:00
O00625,C00278,P00424,9,4240.4766,38164.2894,shipped,VND,2024-04-17T00:00:00+00:00,2024-04-24T00:00:00+00:00,2024-04-28T00:00:00+00:00,oms,2024-04-28T01:00:00+00:00
O00626,C00942,P00404,7,4736.4528,33155.1696,cancelled,VND,2025-07-13T00:00:00+00:00,2025-07-17T00:00:00+00:00,2025-07-27T00:00:00+00:00,oms,2025-07-27T01:00:00+00:00
O00627,C00716,P00999,10,1985.1796,19851.796,shipped,VND,2025-09-25T00:00:00+00:00,2025-09-30T00:00:00+00:00,2025-10-08T00:00:00+00:00,shopify,2025-10-08T01:00:00+00:00
O00628,C00581,P00320,2,1643.3598,3286.7196,pending,VND,2025-08-25T00:00:00+00:00,2025-08-28T00:00:00+00:00,2025-09-03T00:00:00+00:00,oms,2025-09-03T01:00:00+00:00
O00629,C00128,P00629,3,3614.6841,10844.0523,delivered,VND,2025-11-26T00:00:00+00:00,2025-11-28T00:00:00+00:00,2025-11-29T00:00:00+00:00,shopify,2025-11-29T01:00:00+00:00
O00630,C00253,P00714,7,4446.8776,31128.1432,pending,VND,2024-02-15T00:00:00+00:00,2024-02-18T00:00:00+00:00,2024-02-20T00:00:00+00:00,shopify,2024-02-20T01:00:00+00:00
O00631,C00081,P00433,1,1143.0754,1143.0754,delivered,VND,2025-09-02T00:00:00+00:00,2025-09-07T00:00:00+00:00,2025-09-16T00:00:00+00:00,oms,2025-09-16T01:00:00+00:00
O00632,C00432,P00322,4,2059.8401,8239.3604,cancelled,VND,2025-10-25T00:00:00+00:00,2025-10-27T00:00:00+00:00,2025-10-29T00:00:00+00:00,shopify,2025-10-29T01:00:00+00:00
O00633,C00336,P00382,10,288.4987,2884.987,pending,VND,2025-05-12T00:00:00+00:00,2025-05-13T00:00:00+00:00,2025-05-14T00:00:00+00:00,shopify,2025-05-14T01:00:00+00:00
O00634,C00827,P00140,5,2656.4607,13282.3035,pending,VND,2025-08-17T00:00:00+00:00,2025-08-20T00:00:00+00:00,2025-08-23T00:00:00+00:00,shopify,2025-08-23T01:00:00+00:00
O00635,C00943,P00386,7,3415.218,23906.526,cancelled,VND,2024-10-07T00:00:00+00:00,2024-10-14T00:00:00+00:00,2024-10-23T00:00:00+00:00,shopify,2024-10-23T01:00:00+00:00
O00636,C00442,P00510,7,259.5117,1816.5819,pending,VND,2025-03-22T00:00:00+00:00,2025-03-25T00:00:00+00:00,2025-03-28T00:00:00+00:00,shopify,2025-03-28T01:00:00+00:00
O00637,C00323,P00434,6,2455.2462,14731.4772,pending,VND,2025-03-29T00:00:00+00:00,2025-04-01T00:00:00+00:00,2025-04-10T00:00:00+00:00,shopify,2025-04-10T01:00:00+00:00
O00638,C00802,P00976,5,3842.3469,19211.7345,cancelled,VND,2024-08-14T00:00:00+00:00,2024-08-16T00:00:00+00:00,2024-08-25T00:00:00+00:00,oms,2024-08-25T01:00:00+00:00
O00639,C00436,P00134,4,4286.6163,17146.4652,delivered,VND,2025-01-13T00:00:00+00:00,2025-01-16T00:00:00+00:00,2025-01-23T00:00:00+00:00,oms,2025-01-23T01:00:00+00:00
O00640,C00875,P00649,3,3854.4193,11563.2579,pending,VND,2024-12-10T00:00:00+00:00,2024-12-16T00:00:00+00:00,2024-12-21T00:00:00+00:00,oms,2024-12-21T01:00:00+00:00
O00641,C00407,P00648,6,3022.2158,18133.2948,pending,VND,2024-12-21T00:00:00+00:00,2024-12-23T00:00:00+00:00,2024-12-24T00:00:00+00:00,shopify,2024-12-24T01:00:00+00:00
O00642,C00165,P00877,3,600.8873,1802.6619,delivered,VND,2024-06-04T00:00:00+00:00,2024-06-07T00:00:00+00:00,2024-06-10T00:00:00+00:00,shopify,2024-06-10T01:00:00+00:00
O00643,C00988,P00903,8,3472.8087,27782.4696,paid,VND,2025-04-30T00:00:00+00:00,2025-05-03T00:00:00+00:00,2025-05-10T00:00:00+00:00,shopify,2025-05-10T01:00:00+00:00
O00644,C00628,P00069,7,148.467,1039.269,pending,VND,2024-03-21T00:00:00+00:00,2024-03-23T00:00:00+00:00,2024-03-28T00:00:00+00:00,oms,2024-03-28T01:00:00+00:00
O00645,C00382,P00933,9,4078.2747,36704.4723,delivered,VND,2024-09-14T00:00:00+00:00,2024-09-19T00:00:00+00:00,2024-09-28T00:00:00+00:00,oms,2024-09-28T01:00:00+00:00
O00646,C00007,P00779,9,84.9199,764.2791,delivered,VND,2025-04-30T00:00:00+00:00,2025-05-05T00:00:00+00:00,2025-05-14T00:00:00+00:00,shopify,2025-05-14T01:00:00+00:00
O00647,C00729,P00507,9,647.9822,5831.8398,cancelled,VND,2024-03-22T00:00:00+00:00,2024-03-24T00:00:00+00:00,2024-04-03T00:00:00+00:00,shopify,2024-04-03T01:00:00+00:00
O00648,C00455,P00954,1,4655.617,4655.617,delivered,VND,2024-10-06T00:00:00+00:00,2024-10-10T00:00:00+00:00,2024-10-13T00:00:00+00:00,shopify,2024-10-13T01:00:00+00:00
O00649,C00874,P00169,7,389.9371,2729.5597,paid,VND,2024-04-23T00:00:00+00:00,2024-04-25T00:00:00+00:00,2024-04-26T00:00:00+00:00,shopify,2024-04-26T01:00:00+00:00
O00650,C00235,P00754,8,1717.3301,13738.6408,delivered,VND,2025-03-16T00:00:00+00:00,2025-03-19T00:00:00+00:00,2025-03-29T00:00:00+00:00,oms,2025-03-29T01:00:00+00:00
O00651,C00473,P00568,6,4868.7775,29212.665,shipped,VND,2025-10-12T00:00:00+00:00,2025-10-14T00:00:00+00:00,2025-10-20T00:00:00+00:00,oms,2025-10-20T01:00:00+00:00
O00652,C00318,P00131,2,3362.0281,6724.0562,shipped,VND,2024-08-26T00:00:00+00:00,2024-08-31T00:00:00+00:00,2024-09-06T00:00:00+00:00,shopify,2024-09-06T01:00:00+00:00
O00653,C00817,P00771,5,245.2739,1226.3695,shipped,VND,2025-11-23T00:00:00+00:00,2025-11-27T00:00:00+00:00,2025-12-02T00:00:00+00:00,shopify,2025-12-02T01:00:00+00:00
O00654,C00293,P00668,8,1699.3106,13594.4848,pending,VND,2024-05-29T00:00:00+00:00,2024-06-05T00:00:00+00:00,2024-06-09T00:00:00+00:00,oms,2024-06-09T01:00:00+00:00
O00655,C00144,P00968,4,779.2775,3117.11,cancelled,VND,2025-04-03T00:00:00+00:00,2025-04-06T00:00:00+00:00,2025-04-15T00:00:00+00:00,shopify,2025-04-15T01:00:00+00:00
O00656,C00699,P00963,10,3669.8648,36698.648,delivered,VND,2024-03-27T00:00:00+00:00,2024-03-31T00:00:00+00:00,2024-04-08T00:00:00+00:00,oms,2024-04-08T01:00:00+00:00
O00657,C00249,P00681,5,3228.8739,16144.3695,delivered,VND,2025-11-25T00:00:00+00:00,2025-12-01T00:00:00+00:00,2025-12-04T00:00:00+00:00,oms,2025-12-04T01:00:00+00:00
O00658,C00032,P00197,9,2699.0908,24291.8172,delivered,VND,2024-06-22T00:00:00+00:00,2024-06-29T00:00:00+00:00,2024-07-01T00:00:00+00:00,shopify,2024-07-01T01:00:00+00:00
O00659,C00732,P00013,9,313.2833,2819.5497,paid,VND,2024-03-09T00:00:00+00:00,2024-03-14T00:00:00+00:00,2024-03-21T00:00:00+00:00,oms,2024-03-21T01:00:00+00:00
O00660,C00262,P00337,4,175.6687,702.6748,shipped,VND,2025-09-15T00:00:00+00:00,2025-09-22T00:00:00+00:00,2025-09-26T00:00:00+00:00,oms,2025-09-26T01:00:00+00:00
O00661,C00274,P00640,4,1661.8102,6647.2408,pending,VND,2024-08-23T00:00:00+00:00,2024-08-26T00:00:00+00:00,2024-08-27T00:00:00+00:00,oms,2024-08-27T01:00:00+00:00
O00662,C00528,P00071,7,2208.3025,15458.1175,pending,VND,2025-06-01T00:00:00+00:00,2025-06-04T00:00:00+00:00,2025-06-13T00:00:00+00:00,shopify,2025-06-13T01:00:00+00:00
O00663,C00354,P00177,5,1277.972,6389.86,shipped,VND,2025-11-17T00:00:00+00:00,2025-11-20T00:00:00+00:00,2025-11-25T00:00:00+00:00,shopify,2025-11-25T01:00:00+00:00
O00664,C00055,P00846,9,1059.2274,9533.0466,delivered,VND,2025-07-01T00:00:00+00:00,2025-07-04T00:00:00+00:00,2025-07-06T00:00:00+00:00,oms,2025-07-06T01:00:00+00:00
O00665,C00462,P00722,9,544.6941,4902.2469,paid,VND,2025-10-19T00:00:00+00:00,2025-10-25T00:00:00+00:00,2025-10-31T00:00:00+00:00,oms,2025-10-31T01:00:00+00:00
O00666,C00151,P00550,8,4802.1215,38416.972,cancelled,VND,2025-06-08T00:00:00+00:00,2025-06-14T00:00:00+00:00,2025-06-19T00:00:00+00:00,shopify,2025-06-19T01:00:00+00:00
O00667,C00824,P00638,10,2900.6058,29006.058,paid,VND,2025-08-23T00:00:00+00:00,2025-08-28T00:00:00+00:00,2025-09-06T00:00:00+00:00,oms,2025-09-06T01:00:00+00:00
O00668,C00314,P00323,8,2898.0881,23184.7048,pending,VND,2024-05-16T00:00:00+00:00,2024-05-23T00:00:00+00:00,2024-05-31T00:00:00+00:00,shopify,2024-05-31T01:00:00+00:00
O00669,C00860,P00461,3,1276.4276,3829.2828,cancelled,VND,2024-08-26T00:00:00+00:00,2024-08-27T00:00:00+00:00,2024-08-29T00:00:00+00:00,shopify,2024-08-29T01:00:00+00:00
